TABLE NO.  2
 ID             ,SID            ,CID            ,CL             ,V              ,ETA1           ,ETA2           ,ETA3           ,ETA4           ,ETA5           ,ETA6
  1.10000000E+01, 2.00000000E+00, 1.00000000E+00, 8.94732868E+00, 2.09705307E+01,-1.52624228E-01,-1.05956370E-01, 1.38749227E-01, 1.35920295E-01, 2.03124352E-01,-6.17516870E-01
  1.20000000E+01, 2.00000000E+00, 1.00000000E+00, 9.61785428E+00, 2.54957613E+01,-8.03580521E-02, 8.94376929E-02, 1.38749227E-01, 1.35920295E-01, 2.03124352E-01,-6.17516870E-01
  1.30000000E+01, 2.00000000E+00, 1.00000000E+00, 1.17953285E+01, 2.38716576E+01, 1.23724320E-01, 2.36173615E-02, 1.38749227E-01, 1.35920295E-01, 2.03124352E-01,-6.17516870E-01
  1.40000000E+01, 2.00000000E+00, 1.00000000E+00, 1.01819199E+01, 2.54198859E+01,-2.33656565E-02, 8.64572553E-02, 1.38749227E-01, 1.35920295E-01, 2.03124352E-01,-6.17516870E-01
  1.50000000E+01, 2.00000000E+00, 1.00000000E+00, 1.03539624E+01, 2.47106294E+01,-6.60995941E-03, 5.81589700E-02, 1.38749227E-01, 1.35920295E-01, 2.03124352E-01,-6.17516870E-01
  1.60000000E+01, 2.00000000E+00, 1.00000000E+00, 9.00469400E+00, 2.22113636E+01,-1.46233247E-01,-4.84704893E-02, 1.38749227E-01, 1.35920295E-01, 2.03124352E-01,-6.17516870E-01
  1.70000000E+01, 2.00000000E+00, 1.00000000E+00, 1.28449147E+01, 2.16301642E+01, 2.08968747E-01,-7.49856904E-02, 1.38749227E-01, 1.35920295E-01, 2.03124352E-01,-6.17516870E-01
  1.80000000E+01, 2.00000000E+00, 1.00000000E+00, 1.16450435E+01, 2.19353670E+01, 1.10901397E-01,-6.09742545E-02, 1.38749227E-01, 1.35920295E-01, 2.03124352E-01,-6.17516870E-01
  1.90000000E+01, 2.00000000E+00, 1.00000000E+00, 9.84784054E+00, 2.45078749E+01,-5.67270475E-02, 4.99199720E-02, 1.38749227E-01, 1.35920295E-01, 2.03124352E-01,-6.17516870E-01
  2.00000000E+01, 2.00000000E+00, 1.00000000E+00, 1.03980888E+01, 2.16470750E+01,-2.35722591E-03,-7.42041784E-02, 1.38749227E-01, 1.35920295E-01, 2.03124352E-01,-6.17516870E-01
  2.10000000E+01, 3.00000000E+00, 1.00000000E+00, 1.13079056E+01, 2.52353418E+01, 5.21763617E-02, 2.20268556E-02, 1.68095713E-01, 1.93064383E-01, 2.03124352E-01,-6.17516870E-01
  2.20000000E+01, 3.00000000E+00, 1.00000000E+00, 9.27016264E+00, 2.60390374E+01,-1.46524806E-01, 5.33782423E-02, 1.68095713E-01, 1.93064383E-01, 2.03124352E-01,-6.17516870E-01
  2.30000000E+01, 3.00000000E+00, 1.00000000E+00, 1.03653943E+01, 2.46530727E+01,-3.48529470E-02,-1.31706230E-03, 1.68095713E-01, 1.93064383E-01, 2.03124352E-01,-6.17516870E-01
  2.40000000E+01, 3.00000000E+00, 1.00000000E+00, 1.14364866E+01, 2.20462513E+01, 6.34830888E-02,-1.13076031E-01, 1.68095713E-01, 1.93064383E-01, 2.03124352E-01,-6.17516870E-01
  2.50000000E+01, 3.00000000E+00, 1.00000000E+00, 9.68002962E+00, 2.30525504E+01,-1.03260769E-01,-6.84421985E-02, 1.68095713E-01, 1.93064383E-01, 2.03124352E-01,-6.17516870E-01
  2.60000000E+01, 3.00000000E+00, 1.00000000E+00, 1.05153919E+01, 2.56774172E+01,-2.04856560E-02, 3.93932887E-02, 1.68095713E-01, 1.93064383E-01, 2.03124352E-01,-6.17516870E-01
  2.70000000E+01, 3.00000000E+00, 1.00000000E+00, 1.05789409E+01, 2.70657589E+01,-1.44604165E-02, 9.20508131E-02, 1.68095713E-01, 1.93064383E-01, 2.03124352E-01,-6.17516870E-01
  2.80000000E+01, 3.00000000E+00, 1.00000000E+00, 1.32121818E+01, 2.37699847E+01, 2.07813533E-01,-3.77949688E-02, 1.68095713E-01, 1.93064383E-01, 2.03124352E-01,-6.17516870E-01
  2.90000000E+01, 3.00000000E+00, 1.00000000E+00, 9.86999194E+00, 2.86113917E+01,-8.38266942E-02, 1.47586343E-01, 1.68095713E-01, 1.93064383E-01, 2.03124352E-01,-6.17516870E-01
  3.00000000E+01, 3.00000000E+00, 1.00000000E+00, 1.15305169E+01, 2.06579872E+01, 7.16714349E-02,-1.78116576E-01, 1.68095713E-01, 1.93064383E-01, 2.03124352E-01,-6.17516870E-01
  3.10000000E+01, 4.00000000E+00, 1.00000000E+00, 1.13418037E+01, 2.22607701E+01,-3.30055646E-02, 2.20902162E-02, 2.56270890E-01, 6.75815010E-02, 2.03124352E-01,-6.17516870E-01
  3.20000000E+01, 4.00000000E+00, 1.00000000E+00, 1.13063282E+01, 2.35149337E+01,-3.61383241E-02, 7.68999683E-02, 2.56270890E-01, 6.75815010E-02, 2.03124352E-01,-6.17516870E-01
  3.30000000E+01, 4.00000000E+00, 1.00000000E+00, 1.24403491E+01, 2.23613190E+01, 5.94442460E-02, 2.65969084E-02, 2.56270890E-01, 6.75815010E-02, 2.03124352E-01,-6.17516870E-01
  3.40000000E+01, 4.00000000E+00, 1.00000000E+00, 1.06282279E+01, 2.35645024E+01,-9.79874359E-02, 7.90057165E-02, 2.56270890E-01, 6.75815010E-02, 2.03124352E-01,-6.17516870E-01
  3.50000000E+01, 4.00000000E+00, 1.00000000E+00, 1.16741514E+01, 1.93779063E+01,-4.12378765E-03,-1.16602162E-01, 2.56270890E-01, 6.75815010E-02, 2.03124352E-01,-6.17516870E-01
  3.60000000E+01, 4.00000000E+00, 1.00000000E+00, 1.32990021E+01, 2.01070337E+01, 1.26188095E-01,-7.96660367E-02, 2.56270890E-01, 6.75815010E-02, 2.03124352E-01,-6.17516870E-01
  3.70000000E+01, 4.00000000E+00, 1.00000000E+00, 1.16265987E+01, 1.87424999E+01,-8.20544142E-03,-1.49942059E-01, 2.56270890E-01, 6.75815010E-02, 2.03124352E-01,-6.17516870E-01
  3.80000000E+01, 4.00000000E+00, 1.00000000E+00, 1.24666008E+01, 2.38905653E+01, 6.15522258E-02, 9.27478988E-02, 2.56270890E-01, 6.75815010E-02, 2.03124352E-01,-6.17516870E-01
  3.90000000E+01, 4.00000000E+00, 1.00000000E+00, 1.18634157E+01, 2.15196774E+01, 1.19584449E-02,-1.17679830E-02, 2.56270890E-01, 6.75815010E-02, 2.03124352E-01,-6.17516870E-01
  4.00000000E+01, 4.00000000E+00, 1.00000000E+00, 1.06309708E+01, 2.21613309E+01,-9.77293927E-02, 1.76131940E-02, 2.56270890E-01, 6.75815010E-02, 2.03124352E-01,-6.17516870E-01
  4.10000000E+01, 5.00000000E+00, 1.00000000E+00, 8.61055471E+00, 1.84079683E+01,-4.00043870E-02,-3.56243008E-02,-1.22368873E-02,-6.47462933E-02, 2.03124352E-01,-6.17516870E-01
  4.20000000E+01, 5.00000000E+00, 1.00000000E+00, 9.05906193E+00, 1.69528022E+01, 1.07724446E-02,-1.17974791E-01,-1.22368873E-02,-6.47462933E-02, 2.03124352E-01,-6.17516870E-01
  4.30000000E+01, 5.00000000E+00, 1.00000000E+00, 9.39253364E+00, 1.89037497E+01, 4.69219505E-02,-9.04763239E-03,-1.22368873E-02,-6.47462933E-02, 2.03124352E-01,-6.17516870E-01
  4.40000000E+01, 5.00000000E+00, 1.00000000E+00, 7.88144742E+00, 2.32502708E+01,-1.28481560E-01, 1.97908849E-01,-1.22368873E-02,-6.47462933E-02, 2.03124352E-01,-6.17516870E-01
  4.50000000E+01, 5.00000000E+00, 1.00000000E+00, 1.00499354E+01, 1.91648054E+01, 1.14573073E-01, 4.66761443E-03,-1.22368873E-02,-6.47462933E-02, 2.03124352E-01,-6.17516870E-01
  4.60000000E+01, 5.00000000E+00, 1.00000000E+00, 8.20303415E+00, 1.74661280E+01,-8.84890262E-02,-8.81444713E-02,-1.22368873E-02,-6.47462933E-02, 2.03124352E-01,-6.17516870E-01
  4.70000000E+01, 5.00000000E+00, 1.00000000E+00, 8.55090309E+00, 2.17130215E+01,-4.69562275E-02, 1.29504217E-01,-1.22368873E-02,-6.47462933E-02, 2.03124352E-01,-6.17516870E-01
  4.80000000E+01, 5.00000000E+00, 1.00000000E+00, 8.40208802E+00, 1.89878212E+01,-6.45128813E-02,-4.61014911E-03,-1.22368873E-02,-6.47462933E-02, 2.03124352E-01,-6.17516870E-01
  4.90000000E+01, 5.00000000E+00, 1.00000000E+00, 1.03685820E+01, 1.95392589E+01, 1.45787144E-01, 2.40177868E-02,-1.22368873E-02,-6.47462933E-02, 2.03124352E-01,-6.17516870E-01
  5.00000000E+01, 5.00000000E+00, 1.00000000E+00, 8.88871488E+00, 1.54444107E+01,-8.21064890E-03,-2.11160761E-01,-1.22368873E-02,-6.47462933E-02, 2.03124352E-01,-6.17516870E-01
  5.10000000E+01, 6.00000000E+00, 1.00000000E+00, 8.90903303E+00, 2.53071441E+01, 5.03023036E-03, 5.27894798E-02,-2.31945385E-02, 1.65143028E-01, 2.03124352E-01,-6.17516870E-01
  5.20000000E+01, 6.00000000E+00, 1.00000000E+00, 9.82862002E+00, 2.36252770E+01, 1.03263061E-01,-1.59800549E-02,-2.31945385E-02, 1.65143028E-01, 2.03124352E-01,-6.17516870E-01
  5.30000000E+01, 6.00000000E+00, 1.00000000E+00, 9.00931308E+00, 2.41370149E+01, 1.62233507E-02, 5.44929750E-03,-2.31945385E-02, 1.65143028E-01, 2.03124352E-01,-6.17516870E-01
  5.40000000E+01, 6.00000000E+00, 1.00000000E+00, 8.95929712E+00, 2.14674721E+01, 1.06562982E-02,-1.11758389E-01,-2.31945385E-02, 1.65143028E-01, 2.03124352E-01,-6.17516870E-01
  5.50000000E+01, 6.00000000E+00, 1.00000000E+00, 8.94823876E+00, 2.45284726E+01, 9.42124719E-03, 2.15373387E-02,-2.31945385E-02, 1.65143028E-01, 2.03124352E-01,-6.17516870E-01
  5.60000000E+01, 6.00000000E+00, 1.00000000E+00, 8.38511402E+00, 2.23074854E+01,-5.55774851E-02,-7.33749625E-02,-2.31945385E-02, 1.65143028E-01, 2.03124352E-01,-6.17516870E-01
  5.70000000E+01, 6.00000000E+00, 1.00000000E+00, 8.38276120E+00, 2.23715185E+01,-5.58581196E-02,-7.05085964E-02,-2.31945385E-02, 1.65143028E-01, 2.03124352E-01,-6.17516870E-01
  5.80000000E+01, 6.00000000E+00, 1.00000000E+00, 8.65704164E+00, 2.20111947E+01,-2.36624261E-02,-8.67460784E-02,-2.31945385E-02, 1.65143028E-01, 2.03124352E-01,-6.17516870E-01
  5.90000000E+01, 6.00000000E+00, 1.00000000E+00, 8.74784981E+00, 2.52629893E+01,-1.32275444E-02, 5.10431980E-02,-2.31945385E-02, 1.65143028E-01, 2.03124352E-01,-6.17516870E-01
  6.00000000E+01, 6.00000000E+00, 1.00000000E+00, 8.67732855E+00, 2.81849110E+01,-2.13217680E-02, 1.60489512E-01,-2.31945385E-02, 1.65143028E-01, 2.03124352E-01,-6.17516870E-01
  6.10000000E+01, 7.00000000E+00, 1.00000000E+00, 9.87432577E+00, 1.92797458E+01, 1.69697684E-01,-1.37676598E-01,-8.49896687E-02, 8.35774764E-02, 2.03124352E-01,-6.17516870E-01
  6.20000000E+01, 7.00000000E+00, 1.00000000E+00, 8.63775657E+00, 2.07593135E+01, 3.59025438E-02,-6.37367111E-02,-8.49896687E-02, 8.35774764E-02, 2.03124352E-01,-6.17516870E-01
  6.30000000E+01, 7.00000000E+00, 1.00000000E+00, 7.59712027E+00, 2.58184547E+01,-9.24710843E-02, 1.54357833E-01,-8.49896687E-02, 8.35774764E-02, 2.03124352E-01,-6.17516870E-01
  6.40000000E+01, 7.00000000E+00, 1.00000000E+00, 8.83373050E+00, 2.25575644E+01, 5.83370570E-02, 1.93387603E-02,-8.49896687E-02, 8.35774764E-02, 2.03124352E-01,-6.17516870E-01
  6.50000000E+01, 7.00000000E+00, 1.00000000E+00, 6.93735109E+00, 2.08605672E+01,-1.83320334E-01,-5.88710604E-02,-8.49896687E-02, 8.35774764E-02, 2.03124352E-01,-6.17516870E-01
  6.60000000E+01, 7.00000000E+00, 1.00000000E+00, 9.52816652E+00, 2.27960824E+01, 1.34011960E-01, 2.98569956E-02,-8.49896687E-02, 8.35774764E-02, 2.03124352E-01,-6.17516870E-01
  6.70000000E+01, 7.00000000E+00, 1.00000000E+00, 7.39705848E+00, 2.21117706E+01,-1.19157929E-01,-6.21628832E-04,-8.49896687E-02, 8.35774764E-02, 2.03124352E-01,-6.17516870E-01
  6.80000000E+01, 7.00000000E+00, 1.00000000E+00, 8.58048809E+00, 2.74218260E+01, 2.92504501E-02, 2.14607563E-01,-8.49896687E-02, 8.35774764E-02, 2.03124352E-01,-6.17516870E-01
  6.90000000E+01, 7.00000000E+00, 1.00000000E+00, 8.10790248E+00, 1.86623108E+01,-2.74011479E-02,-1.70225674E-01,-8.49896687E-02, 8.35774764E-02, 2.03124352E-01,-6.17516870E-01
  7.00000000E+01, 7.00000000E+00, 1.00000000E+00, 7.95880071E+00, 2.03454680E+01,-4.59620242E-02,-8.38735165E-02,-8.49896687E-02, 8.35774764E-02, 2.03124352E-01,-6.17516870E-01
  7.10000000E+01, 8.00000000E+00, 1.00000000E+00, 9.55023449E+00, 1.35967357E+01,-4.07449511E-02,-9.67868463E-02, 9.20806418E-02,-3.06537637E-01, 2.03124352E-01,-6.17516870E-01
  7.20000000E+01, 8.00000000E+00, 1.00000000E+00, 9.44794877E+00, 1.54997250E+01,-5.15130023E-02, 3.42056946E-02, 9.20806418E-02,-3.06537637E-01, 2.03124352E-01,-6.17516870E-01
  7.30000000E+01, 8.00000000E+00, 1.00000000E+00, 1.01304345E+01, 1.73293337E+01, 1.82335463E-02, 1.45784069E-01, 9.20806418E-02,-3.06537637E-01, 2.03124352E-01,-6.17516870E-01
  7.40000000E+01, 8.00000000E+00, 1.00000000E+00, 1.10944094E+01, 1.51437544E+01, 1.09130665E-01, 1.09716083E-02, 9.20806418E-02,-3.06537637E-01, 2.03124352E-01,-6.17516870E-01
  7.50000000E+01, 8.00000000E+00, 1.00000000E+00, 9.64492865E+00, 1.35936372E+01,-3.08784107E-02,-9.70147595E-02, 9.20806418E-02,-3.06537637E-01, 2.03124352E-01,-6.17516870E-01
  7.60000000E+01, 8.00000000E+00, 1.00000000E+00, 9.79988257E+00, 1.59591150E+01,-1.49402560E-02, 6.34135496E-02, 9.20806418E-02,-3.06537637E-01, 2.03124352E-01,-6.17516870E-01
  7.70000000E+01, 8.00000000E+00, 1.00000000E+00, 1.03252837E+01, 1.70123765E+01, 3.72849583E-02, 1.27324519E-01, 9.20806418E-02,-3.06537637E-01, 2.03124352E-01,-6.17516870E-01
  7.80000000E+01, 8.00000000E+00, 1.00000000E+00, 9.76222170E+00, 1.25523469E+01,-1.87906513E-02,-1.76708932E-01, 9.20806418E-02,-3.06537637E-01, 2.03124352E-01,-6.17516870E-01
  7.90000000E+01, 8.00000000E+00, 1.00000000E+00, 9.14125481E+00, 1.53674182E+01,-8.45129953E-02, 2.56329824E-02, 9.20806418E-02,-3.06537637E-01, 2.03124352E-01,-6.17516870E-01
  8.00000000E+01, 8.00000000E+00, 1.00000000E+00, 9.81992397E+00, 1.26723884E+01,-1.28972788E-02,-1.67191101E-01, 9.20806418E-02,-3.06537637E-01, 2.03124352E-01,-6.17516870E-01
  8.10000000E+01, 9.00000000E+00, 1.00000000E+00, 7.91766056E+00, 1.95240634E+01, 5.55461539E-02,-6.33795488E-02,-1.91680393E-01, 2.18730489E-02, 2.03124352E-01,-6.17516870E-01
  8.20000000E+01, 9.00000000E+00, 1.00000000E+00, 9.02729979E+00, 1.94718125E+01, 1.86703672E-01,-6.60593669E-02,-1.91680393E-01, 2.18730489E-02, 2.03124352E-01,-6.17516870E-01
  8.30000000E+01, 9.00000000E+00, 1.00000000E+00, 6.64120999E+00, 2.22379955E+01,-1.20255449E-01, 6.67750627E-02,-1.91680393E-01, 2.18730489E-02, 2.03124352E-01,-6.17516870E-01
  8.40000000E+01, 9.00000000E+00, 1.00000000E+00, 8.11248670E+00, 2.09692935E+01, 7.98548188E-02, 8.03188044E-03,-1.91680393E-01, 2.18730489E-02, 2.03124352E-01,-6.17516870E-01
  8.50000000E+01, 9.00000000E+00, 1.00000000E+00, 6.47286207E+00, 1.72141655E+01,-1.45931253E-01,-1.89294656E-01,-1.91680393E-01, 2.18730489E-02, 2.03124352E-01,-6.17516870E-01
  8.60000000E+01, 9.00000000E+00, 1.00000000E+00, 7.27431334E+00, 2.06399473E+01,-2.92002010E-02,-7.79888824E-03,-1.91680393E-01, 2.18730489E-02, 2.03124352E-01,-6.17516870E-01
  8.70000000E+01, 9.00000000E+00, 1.00000000E+00, 6.96558639E+00, 2.17378144E+01,-7.25678286E-02, 4.40260715E-02,-1.91680393E-01, 2.18730489E-02, 2.03124352E-01,-6.17516870E-01
  8.80000000E+01, 9.00000000E+00, 1.00000000E+00, 7.04530164E+00, 2.08127307E+01,-6.11886639E-02, 5.37576228E-04,-1.91680393E-01, 2.18730489E-02, 2.03124352E-01,-6.17516870E-01
  8.90000000E+01, 9.00000000E+00, 1.00000000E+00, 7.42688234E+00, 2.33193671E+01,-8.44345745E-03, 1.14256948E-01,-1.91680393E-01, 2.18730489E-02, 2.03124352E-01,-6.17516870E-01
  9.00000000E+01, 9.00000000E+00, 1.00000000E+00, 7.93335257E+00, 2.02871489E+01, 5.75260931E-02,-2.50396490E-02,-1.91680393E-01, 2.18730489E-02, 2.03124352E-01,-6.17516870E-01
  9.10000000E+01, 1.00000000E+01, 1.00000000E+00, 9.76487694E+00, 2.14438756E+01, 1.29920888E-01,-6.45490826E-02,-5.63589429E-02, 1.16833944E-01, 2.03124352E-01,-6.17516870E-01
  9.20000000E+01, 1.00000000E+01, 1.00000000E+00, 8.52684602E+00, 2.22355949E+01,-5.65153276E-03,-2.82937917E-02,-5.63589429E-02, 1.16833944E-01, 2.03124352E-01,-6.17516870E-01
  9.30000000E+01, 1.00000000E+01, 1.00000000E+00, 7.64177792E+00, 2.80138423E+01,-1.15240786E-01, 2.02710587E-01,-5.63589429E-02, 1.16833944E-01, 2.03124352E-01,-6.17516870E-01
  9.40000000E+01, 1.00000000E+01, 1.00000000E+00, 9.31095541E+00, 2.09246988E+01, 8.23206333E-02,-8.90579456E-02,-5.63589429E-02, 1.16833944E-01, 2.03124352E-01,-6.17516870E-01
  9.50000000E+01, 1.00000000E+01, 1.00000000E+00, 8.22490638E+00, 2.38632161E+01,-4.17041604E-02, 4.23500304E-02,-5.63589429E-02, 1.16833944E-01, 2.03124352E-01,-6.17516870E-01
  9.60000000E+01, 1.00000000E+01, 1.00000000E+00, 9.19889981E+00, 2.73985026E+01, 7.02128169E-02, 1.80500194E-01,-5.63589429E-02, 1.16833944E-01, 2.03124352E-01,-6.17516870E-01
  9.70000000E+01, 1.00000000E+01, 1.00000000E+00, 7.96591593E+00, 2.04319429E+01,-7.36991435E-02,-1.12888662E-01,-5.63589429E-02, 1.16833944E-01, 2.03124352E-01,-6.17516870E-01
  9.80000000E+01, 1.00000000E+01, 1.00000000E+00, 7.63006176E+00, 1.91814030E+01,-1.16775135E-01,-1.76046951E-01,-5.63589429E-02, 1.16833944E-01, 2.03124352E-01,-6.17516870E-01
  9.90000000E+01, 1.00000000E+01, 1.00000000E+00, 9.01579043E+00, 2.17739485E+01, 5.01064578E-02,-4.92739352E-02,-5.63589429E-02, 1.16833944E-01, 2.03124352E-01,-6.17516870E-01
  1.00000000E+02, 1.00000000E+01, 1.00000000E+00, 8.48332691E+00, 2.28184017E+01,-1.07683766E-02,-2.42086776E-03,-5.63589429E-02, 1.16833944E-01, 2.03124352E-01,-6.17516870E-01
  1.01000000E+02, 1.10000000E+01, 2.00000000E+00, 5.04559176E+00, 4.49987745E+01,-1.58141565E-02,-1.21584897E-01, 8.67565883E-03,-7.95881302E-03,-3.76452224E-01, 3.05507872E-01
  1.02000000E+02, 1.10000000E+01, 2.00000000E+00, 5.07470858E+00, 5.05694659E+01,-1.00600008E-02,-4.87219997E-03, 8.67565883E-03,-7.95881302E-03,-3.76452224E-01, 3.05507872E-01
  1.03000000E+02, 1.10000000E+01, 2.00000000E+00, 5.29900660E+00, 5.59433266E+01, 3.31902682E-02, 9.61189997E-02, 8.67565883E-03,-7.95881302E-03,-3.76452224E-01, 3.05507872E-01
  1.04000000E+02, 1.10000000E+01, 2.00000000E+00, 4.81931385E+00, 4.33959422E+01,-6.16975372E-02,-1.57854214E-01, 8.67565883E-03,-7.95881302E-03,-3.76452224E-01, 3.05507872E-01
  1.05000000E+02, 1.10000000E+01, 2.00000000E+00, 4.93590331E+00, 5.85076029E+01,-3.77934038E-02, 1.40936557E-01, 8.67565883E-03,-7.95881302E-03,-3.76452224E-01, 3.05507872E-01
  1.06000000E+02, 1.10000000E+01, 2.00000000E+00, 5.36074500E+00, 6.24607570E+01, 4.47738578E-02, 2.06318318E-01, 8.67565883E-03,-7.95881302E-03,-3.76452224E-01, 3.05507872E-01
  1.07000000E+02, 1.10000000E+01, 2.00000000E+00, 5.25296007E+00, 5.31624512E+01, 2.44626394E-02, 4.51321891E-02, 8.67565883E-03,-7.95881302E-03,-3.76452224E-01, 3.05507872E-01
  1.08000000E+02, 1.10000000E+01, 2.00000000E+00, 4.58421398E+00, 4.43195794E+01,-1.11710441E-01,-1.36793600E-01, 8.67565883E-03,-7.95881302E-03,-3.76452224E-01, 3.05507872E-01
  1.09000000E+02, 1.10000000E+01, 2.00000000E+00, 5.25885992E+00, 4.52730548E+01, 2.55851572E-02,-1.15508114E-01, 8.67565883E-03,-7.95881302E-03,-3.76452224E-01, 3.05507872E-01
  1.10000000E+02, 1.10000000E+01, 2.00000000E+00, 5.25001353E+00, 5.64930211E+01, 2.39015525E-02, 1.05896957E-01, 8.67565883E-03,-7.95881302E-03,-3.76452224E-01, 3.05507872E-01
  1.11000000E+02, 1.20000000E+01, 2.00000000E+00, 6.33412412E+00, 2.88357510E+01, 1.43479604E-01,-9.75316382E-02, 7.68184982E-02,-4.77031358E-01,-3.76452224E-01, 3.05507872E-01
  1.12000000E+02, 1.20000000E+01, 2.00000000E+00, 5.87895042E+00, 2.77796163E+01, 6.89063060E-02,-1.34845083E-01, 7.68184982E-02,-4.77031358E-01,-3.76452224E-01, 3.05507872E-01
  1.13000000E+02, 1.20000000E+01, 2.00000000E+00, 5.55167035E+00, 2.88452281E+01, 1.16269074E-02,-9.72030322E-02, 7.68184982E-02,-4.77031358E-01,-3.76452224E-01, 3.05507872E-01
  1.14000000E+02, 1.20000000E+01, 2.00000000E+00, 5.92165609E+00, 3.47789367E+01, 7.61442147E-02, 8.98643289E-02, 7.68184982E-02,-4.77031358E-01,-3.76452224E-01, 3.05507872E-01
  1.15000000E+02, 1.20000000E+01, 2.00000000E+00, 5.27215290E+00, 3.27814598E+01,-4.00331400E-02, 3.07154977E-02, 7.68184982E-02,-4.77031358E-01,-3.76452224E-01, 3.05507872E-01
  1.16000000E+02, 1.20000000E+01, 2.00000000E+00, 5.42754631E+00, 3.68600589E+01,-1.09847844E-02, 1.47980941E-01, 7.68184982E-02,-4.77031358E-01,-3.76452224E-01, 3.05507872E-01
  1.17000000E+02, 1.20000000E+01, 2.00000000E+00, 4.96705344E+00, 2.69522218E+01,-9.96451451E-02,-1.65081872E-01, 7.68184982E-02,-4.77031358E-01,-3.76452224E-01, 3.05507872E-01
  1.18000000E+02, 1.20000000E+01, 2.00000000E+00, 5.74526425E+00, 3.57777505E+01, 4.59039664E-02, 1.18178597E-01, 7.68184982E-02,-4.77031358E-01,-3.76452224E-01, 3.05507872E-01
  1.19000000E+02, 1.20000000E+01, 2.00000000E+00, 4.80876241E+00, 3.27027456E+01,-1.32032183E-01, 2.83114286E-02, 7.68184982E-02,-4.77031358E-01,-3.76452224E-01, 3.05507872E-01
  1.20000000E+02, 1.20000000E+01, 2.00000000E+00, 5.09820618E+00, 3.22906051E+01,-7.35831908E-02, 1.56287170E-02, 7.68184982E-02,-4.77031358E-01,-3.76452224E-01, 3.05507872E-01
  1.21000000E+02, 1.30000000E+01, 2.00000000E+00, 4.48890128E+00, 3.92770732E+01,-3.94327173E-03,-9.59466656E-02,-1.20102203E-01,-1.69591330E-01,-3.76452224E-01, 3.05507872E-01
  1.22000000E+02, 1.30000000E+01, 2.00000000E+00, 3.95844530E+00, 3.97995611E+01,-1.29699892E-01,-8.27317513E-02,-1.20102203E-01,-1.69591330E-01,-3.76452224E-01, 3.05507872E-01
  1.23000000E+02, 1.30000000E+01, 2.00000000E+00, 5.10325212E+00, 4.70747922E+01, 1.24326768E-01, 8.51500247E-02,-1.20102203E-01,-1.69591330E-01,-3.76452224E-01, 3.05507872E-01
  1.24000000E+02, 1.30000000E+01, 2.00000000E+00, 4.70410797E+00, 4.14099815E+01, 4.28849235E-02,-4.30656863E-02,-1.20102203E-01,-1.69591330E-01,-3.76452224E-01, 3.05507872E-01
  1.25000000E+02, 1.30000000E+01, 2.00000000E+00, 4.71043037E+00, 5.91013476E+01, 4.42280395E-02, 3.12666090E-01,-1.20102203E-01,-1.69591330E-01,-3.76452224E-01, 3.05507872E-01
